player,team,x,y,shot_statsbomb_xg,shot_outcome,shot_type,shot_body_part,shot_technique,shot_first_time,shot_one_on_one,shot_open_goal,under_pressure,minute,period,match_id,dist_to_goal,shot_angle,shot_zone,is_goal,is_on_target,shot_outcome_clean
Enzo Fernandez,Argentina,106.5,22.8,0.035064373,Goal,Open Play,Right Foot,Normal,,,,,86,2,3857289,21.87,51.87,Edge of Box,1,1,Goal
Breel-Donald Embolo,Switzerland,104.1,27.2,0.06137733,Blocked,Open Play,Left Foot,Normal,,,,,4,1,3869254,20.41,38.84,Edge of Box,0,0,Blocked
Gonçalo Matias Ramos,Portugal,111.3,27.5,0.10102074,Goal,Open Play,Left Foot,Normal,,,,,16,1,3869254,15.23,55.16,Penalty Area,1,1,Goal
Otávio Edmilson da Silva Monteiro,Portugal,101.4,36.8,0.032515083,Saved,Open Play,Right Foot,Half Volley,True,,,,21,1,3869254,18.87,9.76,Penalty Area,0,1,Saved
Gonçalo Matias Ramos,Portugal,100.7,32.2,0.072023906,Saved,Open Play,Right Foot,Normal,True,,,,21,1,3869254,20.82,22.01,Edge of Box,0,1,Saved
Xherdan Shaqiri,Switzerland,87.2,46.1,0.023890225,Saved,Free Kick,Left Foot,Normal,,,,,29,1,3869254,33.36,10.54,Long Range,0,1,Saved
Kléper Laveran Lima Ferreira,Portugal,114.3,40.0,0.12779379,Goal,Open Play,Head,Normal,,,,True,32,1,3869254,5.7,0.0,Six Yard Box,1,1,Goal
Remo Freuler,Switzerland,115.9,44.0,0.2948616,Saved,Open Play,Head,Normal,,,,,37,1,3869254,5.73,44.29,Six Yard Box,0,1,Saved
Fabian Lukas Schär,Switzerland,99.9,53.7,0.024413843,Off T,Open Play,Right Foot,Volley,,,,,37,1,3869254,24.32,34.28,Edge of Box,0,0,Off Target
Gonçalo Matias Ramos,Portugal,107.5,33.4,0.31703457,Saved,Open Play,Left Foot,Normal,True,,,,42,1,3869254,14.14,27.83,Penalty Area,0,1,Saved
Raphaël Adelino José Guerreiro,Portugal,96.0,25.0,0.021823613,Off T,Open Play,Left Foot,Normal,,,,,47,1,3869254,28.3,32.01,Edge of Box,0,0,Off Target
Gonçalo Matias Ramos,Portugal,114.4,35.1,0.09938955,Wayward,Open Play,Head,Normal,,,,True,48,2,3869254,7.44,41.19,Central (12m),0,0,Off Target
Gonçalo Matias Ramos,Portugal,115.8,44.4,0.5086819,Goal,Open Play,Left Foot,Normal,True,,,,50,2,3869254,6.08,46.33,Central (12m),1,1,Goal
João Félix Sequeira,Portugal,103.5,26.4,0.043932665,Blocked,Open Play,Left Foot,Normal,,,,True,52,2,3869254,21.38,39.5,Edge of Box,0,0,Blocked
Kléper Laveran Lima Ferreira,Portugal,110.8,35.6,0.05800441,Wayward,Open Play,Head,Normal,,,,True,53,2,3869254,10.2,25.56,Central (12m),0,0,Off Target
Raphaël Adelino José Guerreiro,Portugal,110.9,32.4,0.35848966,Goal,Open Play,Left Foot,Normal,,,,True,54,2,3869254,11.86,39.87,Central (12m),1,1,Goal
Manuel Obafemi Akanji,Switzerland,118.7,35.4,0.6688656,Goal,Open Play,Right Foot,Volley,True,,True,,57,2,3869254,4.78,74.22,Six Yard Box,1,1,Goal
Xherdan Shaqiri,Switzerland,101.7,63.9,0.007870479,Wayward,Open Play,Left Foot,Normal,,,,,65,2,3869254,30.1,52.56,Long Range,0,0,Off Target
Gonçalo Matias Ramos,Portugal,112.6,45.8,0.46699882,Goal,Open Play,Right Foot,Lob,,True,,True,66,2,3869254,9.4,38.09,Central (12m),1,1,Goal
Denis Lemi Zakaria Lako Lado,Switzerland,97.5,36.4,0.04188712,Blocked,Open Play,Right Foot,Normal,,,,,70,2,3869254,22.79,9.09,Edge of Box,0,0,Blocked
Cristiano Ronaldo dos Santos Aveiro,Portugal,88.9,44.9,0.028790973,Blocked,Free Kick,Right Foot,Normal,,,,,75,2,3869254,31.48,8.95,Long Range,0,0,Blocked
Breel-Donald Embolo,Switzerland,102.1,39.2,0.032889098,Blocked,Open Play,Right Foot,Overhead Kick,,,,True,79,2,3869254,17.92,2.56,Penalty Area,0,0,Blocked
Granit Xhaka,Switzerland,113.2,34.5,0.0836758,Off T,Open Play,Head,Normal,,,,True,80,2,3869254,8.75,38.97,Central (12m),0,0,Off Target
Noah Okafor,Switzerland,108.4,23.1,0.032096077,Blocked,Open Play,Right Foot,Normal,,,,,84,2,3869254,20.5,55.53,Edge of Box,0,0,Blocked
Rafael Alexandre Conceição Leão,Portugal,105.0,21.7,0.010257767,Goal,Open Play,Right Foot,Normal,,,,True,91,2,3869254,23.66,50.66,Edge of Box,1,1,Goal
Rúben Santos Gato Alves Dias,Portugal,108.0,41.9,0.03750256,Blocked,Open Play,Head,Normal,,,,,93,2,3869254,12.15,9.0,Penalty Area,0,0,Blocked
John Stones,England,113.5,45.4,0.08366814,Off T,Open Play,Other,Normal,,,,,20,1,3869118,8.45,39.72,Central (12m),0,0,Off Target
Boulaye Dia,Senegal,108.6,42.7,0.05336251,Blocked,Open Play,Right Foot,Volley,True,,,,21,1,3869118,11.72,13.32,Central (12m),0,0,Blocked
Ismaïla Sarr,Senegal,115.7,40.5,0.629174,Off T,Open Play,Right Foot,Half Volley,True,,,,22,1,3869118,4.33,6.63,Six Yard Box,0,0,Off Target
Boulaye Dia,Senegal,112.8,28.9,0.0358749,Saved,Open Play,Left Foot,Normal,True,,,,31,1,3869118,13.23,57.03,Penalty Area,0,1,Saved
Jordan Brian Henderson,England,107.6,38.0,0.13174866,Goal,Open Play,Left Foot,Normal,True,,,,38,1,3869118,12.56,9.16,Penalty Area,1,1,Goal
Harry Kane,England,110.0,39.3,0.18422936,Off T,Open Play,Right Foot,Normal,True,,,,40,1,3869118,10.02,4.0,Central (12m),0,0,Off Target
Harry Kane,England,104.3,50.7,0.20664306,Goal,Open Play,Right Foot,Normal,,,,True,47,1,3869118,19.0,34.28,Penalty Area,1,1,Goal
Pape Matar Sarr,Senegal,92.8,35.2,0.018660808,Off T,Open Play,Left Foot,Half Volley,True,,,,49,2,3869118,27.62,10.01,Edge of Box,0,0,Off Target
Bukayo Saka,England,107.7,53.4,0.03518777,Off T,Open Play,Right Foot,Normal,,,,,53,2,3869118,18.19,47.45,Penalty Area,0,0,Off Target
Harry Kane,England,90.5,27.1,0.015214441,Saved,Open Play,Right Foot,Normal,,,,,55,2,3869118,32.2,23.62,Long Range,0,1,Saved
Bukayo Saka,England,111.0,35.9,0.21738943,Goal,Open Play,Left Foot,Normal,True,,,True,56,2,3869118,9.89,24.49,Central (12m),1,1,Goal
Pape Matar Sarr,Senegal,89.0,36.2,0.013223637,Blocked,Open Play,Right Foot,Normal,,,,,68,2,3869118,31.23,6.99,Long Range,0,0,Blocked
Pape Matar Sarr,Senegal,87.8,49.9,0.021199826,Off T,Free Kick,Right Foot,Normal,,,,,73,2,3869118,33.69,17.09,Long Range,0,0,Off Target
Ismaïla Sarr,Senegal,111.6,39.3,0.107544675,Off T,Open Play,Head,Normal,,,,,83,2,3869118,8.43,4.76,Central (12m),0,0,Off Target
Pape Gueye,Senegal,96.7,52.4,0.027956013,Blocked,Open Play,Left Foot,Normal,,,,,86,2,3869118,26.39,28.02,Edge of Box,0,0,Blocked
Pape Matar Sarr,Senegal,93.1,38.3,0.032847784,Off T,Open Play,Right Foot,Normal,True,,,,88,2,3869118,26.95,3.62,Edge of Box,0,0,Off Target
Marcus Rashford,England,117.8,45.9,0.1459426,Off T,Open Play,Right Foot,Half Volley,True,,,True,90,2,3869118,6.3,69.55,Central (12m),0,0,Off Target
Cheikh Ahmadou Bamba Mbacke Dieng,Senegal,94.0,54.7,0.03296228,Blocked,Free Kick,Right Foot,Normal,,,,,92,2,3869118,29.87,29.48,Edge of Box,0,0,Blocked
Dejan Lovren,Croatia,115.0,27.7,0.014029023,Off T,Open Play,Head,Normal,,,,True,15,1,3869519,13.28,67.88,Penalty Area,0,0,Off Target
Enzo Fernandez,Argentina,93.1,36.9,0.027808638,Saved,Open Play,Right Foot,Normal,,,,,24,1,3869519,27.08,6.57,Edge of Box,0,1,Saved
Ivan Perišić,Croatia,106.9,23.2,0.034139045,Off T,Open Play,Right Foot,Lob,,,,,30,1,3869519,21.3,52.05,Edge of Box,0,0,Off Target
Lionel Andrés Messi Cuccittini,Argentina,108.0,40.0,0.7835,Goal,Penalty,Left Foot,Normal,,,,,33,1,3869519,12.0,0.0,Penalty Area,1,1,Goal
Julián Álvarez,Argentina,112.7,37.4,0.36172354,Goal,Open Play,Right Foot,Volley,,True,,,38,1,3869519,7.75,19.6,Central (12m),1,1,Goal
Rodrigo Javier De Paul,Argentina,95.6,51.4,0.027667157,Blocked,Open Play,Right Foot,Normal,,,,,40,1,3869519,26.93,25.04,Edge of Box,0,0,Blocked
Alexis Mac Allister,Argentina,113.5,32.8,0.0684051,Saved,Open Play,Head,Normal,,,,,41,1,3869519,9.7,47.92,Central (12m),0,1,Saved
Luka Modrić,Croatia,92.9,46.3,0.026162526,Blocked,Open Play,Right Foot,Normal,,,,,44,1,3869519,27.82,13.09,Edge of Box,0,0,Blocked
Mario Pašalić,Croatia,119.4,45.8,0.07864248,Off T,Open Play,Right Foot,Half Volley,True,,,,44,1,3869519,5.83,84.09,Six Yard Box,0,0,Off Target
Leandro Daniel Paredes,Argentina,85.0,44.8,0.014370957,Saved,Open Play,Right Foot,Normal,,,,,48,2,3869519,35.33,7.81,Long Range,0,1,Saved
Lionel Andrés Messi Cuccittini,Argentina,112.7,30.1,0.10581502,Saved,Open Play,Left Foot,Normal,,,,True,57,2,3869519,12.3,53.6,Penalty Area,0,1,Saved
Mislav Oršić,Croatia,98.4,22.8,0.021008598,Blocked,Open Play,Right Foot,Normal,,,,,57,2,3869519,27.61,38.53,Edge of Box,0,0,Blocked
Dejan Lovren,Croatia,112.7,40.1,0.09374543,Blocked,Open Play,Head,Normal,,,,True,61,2,3869519,7.3,0.78,Central (12m),0,0,Blocked
Julián Álvarez,Argentina,113.3,45.4,0.33366448,Goal,Open Play,Right Foot,Normal,True,,,,68,2,3869519,8.61,38.87,Central (12m),1,1,Goal
Ivan Perišić,Croatia,82.3,43.9,0.00752127,Saved,Free Kick,Left Foot,Normal,,,,,72,2,3869519,37.9,5.91,Long Range,0,1,Saved
Ivan Perišić,Croatia,85.8,21.3,0.0058680973,Off T,Open Play,Left Foot,Normal,,,,,74,2,3869519,38.98,28.67,Long Range,0,0,Off Target
Mislav Oršić,Croatia,108.0,21.9,0.011610668,Off T,Open Play,Right Foot,Normal,,,,,77,2,3869519,21.72,56.46,Edge of Box,0,0,Off Target
Alexis Mac Allister,Argentina,107.1,46.7,0.14140838,Off T,Open Play,Right Foot,Volley,True,,,,82,2,3869519,14.54,27.45,Penalty Area,0,0,Off Target
Lovro Majer,Croatia,96.0,35.4,0.044770177,Saved,Open Play,Left Foot,Half Volley,,,,,88,2,3869519,24.44,10.85,Edge of Box,0,1,Saved
Nikola Vlašić,Croatia,103.6,52.3,0.049129687,Off T,Open Play,Left Foot,Normal,,,,,92,2,3869519,20.5,36.87,Edge of Box,0,0,Off Target
Dejan Lovren,Croatia,89.3,36.5,0.02342664,Off T,Open Play,Left Foot,Normal,,,,,94,2,3869519,30.9,6.5,Long Range,0,0,Off Target
Philip Foden,England,100.2,40.0,0.022691524,Blocked,Open Play,Left Foot,Half Volley,,,,,3,1,3869354,19.8,0.0,Penalty Area,0,0,Blocked
Olivier Giroud,France,110.3,38.2,0.21537142,Saved,Open Play,Head,Diving Header,,,,,10,1,3869354,9.87,10.51,Central (12m),0,1,Saved
Aurélien Djani Tchouaméni,France,92.5,43.5,0.027870113,Goal,Open Play,Right Foot,Normal,,,,,16,1,3869354,27.72,7.25,Edge of Box,1,1,Goal
Luke Shaw,England,98.0,53.2,0.05589417,Saved,Free Kick,Left Foot,Normal,,,,,20,1,3869354,25.66,30.96,Edge of Box,0,1,Saved
Harry Kane,England,113.6,52.2,0.07522586,Saved,Open Play,Right Foot,Normal,True,,,,21,1,3869354,13.78,62.32,Penalty Area,0,1,Saved
Jude Bellingham,England,117.3,35.7,0.21807538,Blocked,Open Play,Head,Normal,,,,True,21,1,3869354,5.08,57.88,Six Yard Box,0,0,Blocked
Harry Kane,England,96.7,57.1,0.018916143,Saved,Open Play,Right Foot,Normal,,,,,28,1,3869354,28.9,36.28,Edge of Box,0,1,Saved
Kylian Mbappé Lottin,France,107.9,32.9,0.06798863,Off T,Open Play,Left Foot,Half Volley,True,,,,38,1,3869354,14.03,30.4,Penalty Area,0,0,Off Target
Jude Bellingham,England,101.1,48.0,0.046397094,Saved,Open Play,Right Foot,Half Volley,True,,,,46,2,3869354,20.52,22.94,Edge of Box,0,1,Saved
Harry Maguire,England,116.2,30.9,0.048588943,Blocked,Open Play,Head,Normal,,,,True,47,2,3869354,9.86,67.34,Central (12m),0,0,Blocked
Jordan Brian Henderson,England,101.1,56.4,0.017202334,Blocked,Open Play,Right Foot,Half Volley,True,,,,51,2,3869354,25.02,40.95,Edge of Box,0,0,Blocked
Harry Kane,England,108.1,40.1,0.7835,Goal,Penalty,Right Foot,Normal,,,,,53,2,3869354,11.9,0.48,Central (12m),1,1,Goal
Adrien Rabiot,France,95.6,43.2,0.06667264,Saved,Open Play,Left Foot,Half Volley,True,,,,54,2,3869354,24.61,7.47,Edge of Box,0,1,Saved
Bukayo Saka,England,103.2,47.6,0.07073746,Saved,Open Play,Right Foot,Normal,,,,True,59,2,3869354,18.44,24.34,Penalty Area,0,1,Saved
Ousmane Dembélé,France,99.5,53.8,0.030820057,Blocked,Open Play,Left Foot,Normal,,,,,60,2,3869354,24.71,33.95,Edge of Box,0,0,Blocked
Harry Kane,England,99.1,53.8,0.029508974,Saved,Open Play,Left Foot,Normal,,,,,61,2,3869354,25.04,33.44,Edge of Box,0,1,Saved
Harry Maguire,England,109.1,35.0,0.07199757,Post,Open Play,Head,Normal,,,,,69,2,3869354,11.99,24.64,Central (12m),0,0,Post
Luke Shaw,England,108.4,21.7,0.006951497,Blocked,Open Play,Left Foot,Normal,,,,,70,2,3869354,21.67,57.63,Edge of Box,0,0,Blocked
Olivier Giroud,France,112.9,47.0,0.075690374,Off T,Open Play,Head,Normal,,True,,True,74,2,3869354,9.97,44.59,Central (12m),0,0,Off Target
Olivier Giroud,France,111.3,40.5,0.20829616,Saved,Open Play,Left Foot,Volley,True,,,,76,2,3869354,8.71,3.29,Central (12m),0,1,Saved
Olivier Giroud,France,114.7,36.4,0.14665264,Goal,Open Play,Head,Normal,,,,True,77,2,3869354,6.41,34.19,Central (12m),1,1,Goal
Harry Kane,England,108.1,40.1,0.7835,Off T,Penalty,Right Foot,Normal,,True,,,83,2,3869354,11.9,0.48,Central (12m),0,0,Off Target
Mason Mount,England,89.5,44.7,0.024138648,Off T,Open Play,Right Foot,Normal,,,,,88,2,3869354,30.86,8.76,Long Range,0,0,Off Target
Marcus Rashford,England,97.5,34.1,0.07922588,Off T,Free Kick,Right Foot,Normal,,,,,100,2,3869354,23.26,14.69,Edge of Box,0,0,Off Target
Kylian Mbappé Lottin,France,108.5,47.3,0.09459595,Blocked,Open Play,Left Foot,Normal,,,,True,4,1,3869552,13.62,32.41,Penalty Area,0,0,Blocked
Theo Bernard François Hernández,France,115.7,31.5,0.0979349,Goal,Open Play,Left Foot,Half Volley,True,,,,4,1,3869552,9.53,63.17,Central (12m),1,1,Goal
Azzedine Ounahi,Morocco,95.5,26.2,0.01924696,Saved,Open Play,Right Foot,Normal,,,,,9,1,3869552,28.12,29.39,Edge of Box,0,1,Saved
Hakim Ziyech,Morocco,106.4,54.6,0.06111174,Off T,Open Play,Right Foot,Normal,,,,,16,1,3869552,19.95,47.03,Penalty Area,0,0,Off Target
Olivier Giroud,France,105.4,26.8,0.09802507,Post,Open Play,Left Foot,Normal,,,,,16,1,3869552,19.68,42.12,Penalty Area,0,0,Post
Achraf Hakimi Mouh,Morocco,95.3,53.3,0.020597277,Blocked,Open Play,Right Foot,Normal,,,,,25,1,3869552,28.05,28.3,Edge of Box,0,0,Blocked
Aurélien Djani Tchouaméni,France,96.0,32.9,0.040336993,Blocked,Open Play,Right Foot,Normal,True,,,,32,1,3869552,25.03,16.48,Edge of Box,0,0,Blocked
Olivier Giroud,France,111.9,44.5,0.060999498,Blocked,Open Play,Head,Normal,,,,True,34,1,3869552,9.27,29.05,Central (12m),0,0,Blocked
Youssouf Fofana,France,104.3,46.5,0.061363008,Off T,Open Play,Left Foot,Half Volley,True,,,,34,1,3869552,16.99,22.49,Penalty Area,0,0,Off Target
Kylian Mbappé Lottin,France,111.7,30.9,0.15100354,Blocked,Open Play,Right Foot,Normal,,,,,35,1,3869552,12.32,47.63,Penalty Area,0,0,Blocked
Olivier Giroud,France,105.8,42.5,0.2635025,Off T,Open Play,Left Foot,Normal,True,,,,35,1,3869552,14.42,9.98,Penalty Area,0,0,Off Target
Raphaël Varane,France,113.7,47.9,0.07554505,Off T,Open Play,Right Foot,Volley,True,,,,39,1,3869552,10.1,51.43,Central (12m),0,0,Off Target
Jawad El Yamiq,Morocco,107.2,33.9,0.06408756,Saved to Post,Open Play,Right Foot,Overhead Kick,True,,,,43,1,3869552,14.18,25.48,Penalty Area,0,0,Saved
Sofiane Boufal,Morocco,96.7,37.2,0.035300843,Off T,Open Play,Right Foot,Half Volley,True,,,,43,1,3869552,23.47,6.85,Edge of Box,0,0,Off Target
Jules Koundé,France,94.0,50.6,0.01766911,Blocked,Open Play,Right Foot,Half Volley,,,,True,46,2,3869552,28.08,22.18,Edge of Box,0,0,Blocked
Yahia Attiyat allah,Morocco,109.8,35.1,0.24936919,Wayward,Open Play,Right Foot,Half Volley,True,,,,52,2,3869552,11.32,25.66,Central (12m),0,0,Off Target
Sofyan Amrabat,Morocco,92.5,36.0,0.020691318,Off T,Open Play,Right Foot,Normal,,,,,53,2,3869552,27.79,8.28,Edge of Box,0,0,Off Target
Marcus Thuram,France,114.5,45.5,0.115658596,Off T,Open Play,Head,Normal,,,,True,70,2,3869552,7.78,45.0,Central (12m),0,0,Off Target
Youssouf Fofana,France,111.6,27.3,0.040043775,Off T,Open Play,Left Foot,Normal,,,,,73,2,3869552,15.23,56.52,Penalty Area,0,0,Off Target
Kylian Mbappé Lottin,France,107.2,29.8,0.033641826,Blocked,Open Play,Right Foot,Normal,,,,True,78,2,3869552,16.37,38.55,Penalty Area,0,0,Blocked
Randal Kolo Muani,France,115.6,43.8,0.8521293,Goal,Open Play,Right Foot,Normal,True,,True,,78,2,3869552,5.81,40.82,Six Yard Box,1,1,Goal
Zakaria Aboukhlal,Morocco,107.1,41.0,0.024939176,Wayward,Open Play,Head,Normal,,,,True,85,2,3869552,12.94,4.43,Penalty Area,0,0,Off Target
Abdessamad Ezzalzouli,Morocco,106.9,32.9,0.05950738,Blocked,Open Play,Right Foot,Normal,,,,,92,2,3869552,14.9,28.46,Penalty Area,0,0,Blocked
Azzedine Ounahi,Morocco,103.0,48.2,0.06379096,Blocked,Open Play,Right Foot,Normal,,,,,92,2,3869552,18.87,25.75,Penalty Area,0,0,Blocked
Azzedine Ounahi,Morocco,98.1,48.0,0.03807111,Blocked,Open Play,Left Foot,Normal,,,,,93,2,3869552,23.32,20.07,Edge of Box,0,0,Blocked
Azzedine Ounahi,Morocco,108.6,44.6,0.067406826,Blocked,Open Play,Right Foot,Half Volley,,,,,93,2,3869552,12.29,21.97,Penalty Area,0,0,Blocked
Abderrazak Hamdallah,Morocco,115.9,37.4,0.50624365,Blocked,Open Play,Other,Normal,,,,,93,2,3869552,4.85,32.38,Six Yard Box,0,0,Blocked
Vinícius José Paixão de Oliveira Júnior,Brazil,98.8,20.8,0.008460451,Saved,Open Play,Right Foot,Normal,,,,,4,1,3869420,28.6,42.17,Edge of Box,0,1,Saved
Ivan Perišić,Croatia,112.2,43.2,0.19016835,Off T,Open Play,Right Foot,Half Volley,True,,,,12,1,3869420,8.43,22.31,Central (12m),0,0,Off Target
Andrej Kramarić,Croatia,99.5,27.0,0.026674595,Blocked,Open Play,Right Foot,Normal,,,,,18,1,3869420,24.27,32.38,Edge of Box,0,0,Blocked
Vinícius José Paixão de Oliveira Júnior,Brazil,103.0,34.8,0.06970771,Blocked,Open Play,Right Foot,Normal,True,,,,19,1,3869420,17.78,17.01,Penalty Area,0,0,Blocked
Neymar da Silva Santos Junior,Brazil,107.2,24.9,0.025347186,Saved,Open Play,Right Foot,Normal,,,,,20,1,3869420,19.8,49.71,Penalty Area,0,1,Saved
Carlos Henrique Casimiro,Brazil,96.4,49.8,0.030699778,Blocked,Open Play,Right Foot,Normal,True,,,,22,1,3869420,25.55,22.55,Edge of Box,0,0,Blocked
Ivan Perišić,Croatia,100.8,20.7,0.012010745,Off T,Open Play,Right Foot,Normal,,,,,29,1,3869420,27.22,45.15,Edge of Box,0,0,Off Target
Neymar da Silva Santos Junior,Brazil,100.9,17.2,0.008240742,Saved,Free Kick,Right Foot,Normal,,,,,41,1,3869420,29.74,50.05,Edge of Box,0,1,Saved
Ivan Perišić,Croatia,111.9,41.4,0.11005159,Wayward,Open Play,Head,Normal,,,,True,50,2,3869420,8.22,9.81,Central (12m),0,0,Off Target
Neymar da Silva Santos Junior,Brazil,112.6,29.0,0.16692519,Saved,Open Play,Left Foot,Normal,True,,,,54,2,3869420,13.26,56.07,Penalty Area,0,1,Saved
Carlos Henrique Casimiro,Brazil,89.1,28.8,0.026057322,Blocked,Free Kick,Right Foot,Normal,,,,,65,2,3869420,32.87,19.92,Long Range,0,0,Blocked
Lucas Tolentino Coelho de Lima,Brazil,111.6,34.5,0.26807922,Saved,Open Play,Left Foot,Half Volley,True,,,,65,2,3869420,10.04,33.22,Central (12m),0,1,Saved
Éder Gabriel Militão,Brazil,101.4,53.7,0.04353941,Blocked,Open Play,Right Foot,Normal,,,,,66,2,3869420,23.1,36.37,Edge of Box,0,0,Blocked
Andrej Kramarić,Croatia,101.2,57.3,0.030721588,Blocked,Open Play,Left Foot,Normal,,,,,70,2,3869420,25.55,42.62,Edge of Box,0,0,Blocked
Neymar da Silva Santos Junior,Brazil,114.1,28.2,0.12963046,Saved,Open Play,Left Foot,Normal,True,,,,75,2,3869420,13.19,63.43,Penalty Area,0,1,Saved
Lucas Tolentino Coelho de Lima,Brazil,104.6,32.8,0.092192985,Saved,Open Play,Left Foot,Normal,True,,,,79,2,3869420,17.0,25.06,Penalty Area,0,1,Saved
Richarlison de Andrade,Brazil,109.4,41.0,0.067200735,Off T,Open Play,Head,Normal,,,,True,81,2,3869420,10.65,5.39,Central (12m),0,0,Off Target
Nikola Vlašić,Croatia,107.0,54.2,0.026884926,Blocked,Open Play,Right Foot,Normal,,,,,84,2,3869420,19.25,47.53,Penalty Area,0,0,Blocked
Éder Gabriel Militão,Brazil,102.5,50.1,0.04975106,Blocked,Open Play,Right Foot,Normal,True,,,,85,2,3869420,20.21,29.99,Edge of Box,0,0,Blocked
Éder Gabriel Militão,Brazil,104.7,46.8,0.06132018,Blocked,Open Play,Left Foot,Half Volley,True,,,,85,2,3869420,16.74,23.96,Penalty Area,0,0,Blocked
Antony Matheus dos Santos,Brazil,94.6,56.8,0.013999131,Saved,Open Play,Left Foot,Normal,,,,,93,2,3869420,30.45,33.48,Long Range,0,1,Saved
Pedro Guilherme Abreu dos Santos,Brazil,112.9,49.4,0.057022728,Wayward,Open Play,Head,Normal,,,,,91,3,3869420,11.78,52.94,Central (12m),0,0,Off Target
Pedro Guilherme Abreu dos Santos,Brazil,107.2,38.8,0.113875866,Saved,Open Play,Right Foot,Volley,True,,,,100,3,3869420,12.86,5.36,Penalty Area,0,1,Saved
Marcelo Brozović,Croatia,103.7,46.4,0.12467693,Off T,Open Play,Right Foot,Normal,True,,,,102,3,3869420,17.51,21.44,Penalty Area,0,0,Off Target
Danilo Luiz da Silva,Brazil,96.9,22.6,0.0154907415,Off T,Open Play,Right Foot,Normal,,,,,104,3,3869420,28.92,36.99,Edge of Box,0,0,Off Target
Neymar da Silva Santos Junior,Brazil,116.5,47.2,0.4674385,Goal,Open Play,Right Foot,Normal,,,,,105,3,3869420,8.01,64.08,Central (12m),1,1,Goal
Bruno Petković,Croatia,103.2,38.6,0.09977819,Goal,Open Play,Left Foot,Normal,True,,,,116,4,3869420,16.86,4.76,Penalty Area,1,1,Goal
Lovro Majer,Croatia,91.5,55.0,0.01192189,Off T,Open Play,Left Foot,Normal,,,,,119,4,3869420,32.21,27.76,Long Range,0,0,Off Target
Carlos Henrique Casimiro,Brazil,114.0,31.0,0.10135116,Saved,Open Play,Left Foot,Half Volley,True,,,,121,4,3869420,10.82,56.31,Central (12m),0,1,Saved
Nikola Vlašić,Croatia,108.0,40.0,0.7835,Goal,Penalty,Right Foot,Normal,,,,,120,5,3869420,12.0,0.0,Penalty Area,1,1,Goal
Rodrygo Silva de Goes,Brazil,107.9,40.0,0.7835,Saved,Penalty,Right Foot,Normal,,,,,120,5,3869420,12.1,0.0,Penalty Area,0,1,Saved
Lovro Majer,Croatia,108.0,40.0,0.7835,Goal,Penalty,Left Foot,Normal,,,,,121,5,3869420,12.0,0.0,Penalty Area,1,1,Goal
Carlos Henrique Casimiro,Brazil,108.0,40.0,0.7835,Goal,Penalty,Right Foot,Normal,,,,,122,5,3869420,12.0,0.0,Penalty Area,1,1,Goal
Luka Modrić,Croatia,108.0,40.0,0.7835,Goal,Penalty,Right Foot,Normal,,,,,123,5,3869420,12.0,0.0,Penalty Area,1,1,Goal
Pedro Guilherme Abreu dos Santos,Brazil,108.0,40.0,0.7835,Goal,Penalty,Right Foot,Normal,,,,,123,5,3869420,12.0,0.0,Penalty Area,1,1,Goal
Mislav Oršić,Croatia,108.0,40.0,0.7835,Goal,Penalty,Right Foot,Normal,,,,,124,5,3869420,12.0,0.0,Penalty Area,1,1,Goal
Marcos Aoás Corrêa,Brazil,108.0,40.0,0.7835,Post,Penalty,Right Foot,Normal,,True,,,125,5,3869420,12.0,0.0,Penalty Area,0,0,Post
Achraf Hakimi Mouh,Morocco,93.4,27.5,0.041958537,Off T,Free Kick,Right Foot,Normal,,,,,11,1,3869220,29.39,25.17,Edge of Box,0,0,Off Target
Marco Asensio Willemsen,Spain,115.0,25.0,0.025564773,Off T,Open Play,Left Foot,Half Volley,,True,,,25,1,3869220,15.81,71.57,Penalty Area,0,0,Off Target
Noussair Mazraoui,Morocco,89.4,37.7,0.023416335,Saved,Open Play,Left Foot,Normal,,,,,32,1,3869220,30.69,4.3,Long Range,0,1,Saved
Nayef Aguerd,Morocco,113.2,43.7,0.25141555,Off T,Open Play,Head,Normal,,,,,41,1,3869220,7.74,28.55,Central (12m),0,0,Off Target
Daniel Olmo Carvajal,Spain,110.2,12.6,0.0073576192,Saved,Open Play,Right Foot,Normal,True,,,,54,2,3869220,29.1,70.32,Edge of Box,0,1,Saved
Daniel Olmo Carvajal,Spain,97.2,31.3,0.031760626,Off T,Open Play,Right Foot,Half Volley,True,,,,77,2,3869220,24.4,20.89,Edge of Box,0,0,Off Target
Álvaro Borja Morata Martín,Spain,118.8,50.9,0.017266534,Wayward,Open Play,Right Foot,Normal,True,,,,81,2,3869220,10.97,83.72,Central (12m),0,0,Off Target
Walid Cheddira,Morocco,110.6,40.8,0.119254045,Saved Off Target,Open Play,Right Foot,Half Volley,True,,,,85,2,3869220,9.43,4.86,Central (12m),0,0,Saved
Álvaro Borja Morata Martín,Spain,115.3,51.1,0.049165204,Off T,Open Play,Head,Normal,,True,,,90,2,3869220,12.05,67.05,Penalty Area,0,0,Off Target
